city,month,last_available_deaths
Agrolândia,2021-10-01,899
Agrolândia,2021-11-01,876
Agrolândia,2021-12-01,930
Agrolândia,2022-01-01,930
Agrolândia,2022-02-01,866
Agrolândia,2022-03-01,837
Agronômica,2020-05-01,14
Agronômica,2020-06-01,45
Agronômica,2020-07-01,62
Agronômica,2020-08-01,84
Agronômica,2020-09-01,90
Agronômica,2020-10-01,93
Agronômica,2020-11-01,97
Agronômica,2020-12-01,174
Agronômica,2021-01-01,186
Agronômica,2021-02-01,195
Agronômica,2021-03-01,233
Agronômica,2021-04-01,270
Agronômica,2021-05-01,313
Agronômica,2021-06-01,388
Agronômica,2021-07-01,403
Agronômica,2021-08-01,413
Agronômica,2021-09-01,420
Agronômica,2021-10-01,434
Agronômica,2021-11-01,420
Agronômica,2021-12-01,434
Agronômica,2022-01-01,434
Agronômica,2022-02-01,405
Agronômica,2022-03-01,405
Aguanil,2020-07-01,12
Aguanil,2020-08-01,88
Aguanil,2020-09-01,90
Aguanil,2020-10-01,93
Aguanil,2020-11-01,90
Aguanil,2020-12-01,93
Aguanil,2021-01-01,102
Aguanil,2021-02-01,187
Aguanil,2021-03-01,217
Aguanil,2021-04-01,220
Aguanil,2021-05-01,248
Aguanil,2021-06-01,240
Aguanil,2021-07-01,248
Aguanil,2021-08-01,248
Aguanil,2021-09-01,240
Aguanil,2021-10-01,248
Aguanil,2021-11-01,240
Aguanil,2021-12-01,248
Aguanil,2022-01-01,248
Aguanil,2022-02-01,224
Aguanil,2022-03-01,216
Aguaí,2020-04-01,2
Aguaí,2020-05-01,87
Aguaí,2020-06-01,117
Aguaí,2020-07-01,124
Aguaí,2020-08-01,148
Aguaí,2020-09-01,169
Aguaí,2020-10-01,212
Aguaí,2020-11-01,226
Aguaí,2020-12-01,285
Aguaí,2021-01-01,462
Aguaí,2021-02-01,582
Aguaí,2021-03-01,800
Aguaí,2021-04-01,1252
Aguaí,2021-05-01,1998
Aguaí,2021-06-01,2575
Aguaí,2021-07-01,3067
Aguaí,2021-08-01,3312
Aguaí,2021-09-01,3273
Aguaí,2021-10-01,3441
Aguaí,2021-11-01,3360
Aguaí,2021-12-01,3498
Aguaí,2022-01-01,3503
Aguaí,2022-02-01,3164
Aguaí,2022-03-01,3051
Agudo,2020-09-01,8
Agudo,2020-10-01,31
Agudo,2020-11-01,30
Agudo,2020-12-01,31
Agudo,2021-01-01,81
Agudo,2021-02-01,106
Agudo,2021-03-01,187
Agudo,2021-04-01,363
Agudo,2021-05-01,628
Agudo,2021-06-01,807
Agudo,2021-07-01,899
Agudo,2021-08-01,899
Agudo,2021-09-01,870
Agudo,2021-10-01,968
Agudo,2021-11-01,960
Agudo,2021-12-01,992
Agudo,2022-01-01,992
Agudo,2022-02-01,925
Agudo,2022-03-01,970
Agudos,2020-04-01,23
Agudos,2020-05-01,31
Agudos,2020-06-01,53
Agudos,2020-07-01,101
Agudos,2020-08-01,204
Agudos,2020-09-01,344
Agudos,2020-10-01,423
Agudos,2020-11-01,494
Agudos,2020-12-01,544
Agudos,2021-01-01,590
Agudos,2021-02-01,627
Agudos,2021-03-01,1109
Agudos,2021-04-01,1566
Agudos,2021-05-01,2048
Agudos,2021-06-01,2389
Agudos,2021-07-01,3100
Agudos,2021-08-01,3313
Agudos,2021-09-01,3291
Agudos,2021-10-01,3410
Agudos,2021-11-01,3300
Agudos,2021-12-01,3410
Agudos,2022-01-01,3410
Agudos,2022-02-01,3080
Agudos,2022-03-01,2970
Agudos do Sul,2020-10-01,31
Agudos do Sul,2020-11-01,30
Agudos do Sul,2020-12-01,31
Agudos do Sul,2021-01-01,34
Agudos do Sul,2021-02-01,56
Agudos do Sul,2021-03-01,100
Agudos do Sul,2021-04-01,293
Agudos do Sul,2021-05-01,556
Agudos do Sul,2021-06-01,682
Agudos do Sul,2021-07-01,782
Agudos do Sul,2021-08-01,874
Agudos do Sul,2021-09-01,900
Agudos do Sul,2021-10-01,995
Agudos do Sul,2021-11-01,990
Agudos do Sul,2021-12-01,1023
Agudos do Sul,2022-01-01,1023
Agudos do Sul,2022-02-01,924
Agudos do Sul,2022-03-01,891
Aguiar,2021-01-01,20
Aguiar,2021-02-01,28
Aguiar,2021-03-01,75
Aguiar,2021-04-01,90
Aguiar,2021-05-01,106
Aguiar,2021-06-01,150
Aguiar,2021-07-01,155
Aguiar,2021-08-01,155
Aguiar,2021-09-01,150
Aguiar,2021-10-01,155
Aguiar,2021-11-01,150
Aguiar,2021-12-01,155
Aguiar,2022-01-01,155
Aguiar,2022-02-01,140
Aguiar,2022-03-01,135
Aguiarnópolis,2020-05-01,29
Aguiarnópolis,2020-06-01,79
Aguiarnópolis,2020-07-01,156
Aguiarnópolis,2020-08-01,199
Aguiarnópolis,2020-09-01,240
Aguiarnópolis,2020-10-01,279
Aguiarnópolis,2020-11-01,270
Aguiarnópolis,2020-12-01,279
Aguiarnópolis,2021-01-01,281
Aguiarnópolis,2021-02-01,280
Aguiarnópolis,2021-03-01,319
Aguiarnópolis,2021-04-01,346
Aguiarnópolis,2021-05-01,372
Aguiarnópolis,2021-06-01,360
Aguiarnópolis,2021-07-01,398
Aguiarnópolis,2021-08-01,403
Aguiarnópolis,2021-09-01,390
Aguiarnópolis,2021-10-01,430
Aguiarnópolis,2021-11-01,420
Aguiarnópolis,2021-12-01,434
Aguiarnópolis,2022-01-01,434
Aguiarnópolis,2022-02-01,392
Aguiarnópolis,2022-03-01,378
Aimorés,2020-07-01,9
Aimorés,2020-08-01,84
Aimorés,2020-09-01,184
Aimorés,2020-10-01,197
Aimorés,2020-11-01,218
Aimorés,2020-12-01,297
Aimorés,2021-01-01,464
Aimorés,2021-02-01,760
Aimorés,2021-03-01,975
Aimorés,2021-04-01,1192
Aimorés,2021-05-01,1634
Aimorés,2021-06-01,1785
Aimorés,2021-07-01,1891
Aimorés,2021-08-01,1891
Aimorés,2021-09-01,2226
Aimorés,2021-10-01,2356
Aimorés,2021-11-01,2280
Aimorés,2021-12-01,2356
Aimorés,2022-01-01,2356
Aimorés,2022-02-01,2128
Aimorés,2022-03-01,2052
Aiquara,2020-05-01,7
Aiquara,2020-06-01,30
Aiquara,2020-07-01,53
Aiquara,2020-08-01,93
Aiquara,2020-09-01,90
Aiquara,2020-10-01,107
Aiquara,2020-11-01,122
Aiquara,2020-12-01,176
Aiquara,2021-01-01,186
Aiquara,2021-02-01,181
Aiquara,2021-03-01,278
Aiquara,2021-04-01,270
Aiquara,2021-05-01,323
Aiquara,2021-06-01,339
Aiquara,2021-07-01,372
Aiquara,2021-08-01,372
Aiquara,2021-09-01,360
Aiquara,2021-10-01,372
Aiquara,2021-11-01,360
Aiquara,2021-12-01,372
Aiquara,2022-01-01,372
Aiquara,2022-02-01,336
Aiquara,2022-03-01,324
Aiuaba,2020-06-01,6
Aiuaba,2020-07-01,31
Aiuaba,2020-08-01,31
Aiuaba,2020-09-01,30
Aiuaba,2020-10-01,31
Aiuaba,2020-11-01,30
Aiuaba,2020-12-01,31
Aiuaba,2021-01-01,35
Aiuaba,2021-02-01,56
Aiuaba,2021-03-01,117
Aiuaba,2021-04-01,262
Aiuaba,2021-05-01,293
Aiuaba,2021-06-01,329
Aiuaba,2021-07-01,341
Aiuaba,2021-08-01,341
Aiuaba,2021-09-01,330
Aiuaba,2021-10-01,341
Aiuaba,2021-11-01,330
Aiuaba,2021-12-01,341
Aiuaba,2022-01-01,341
Aiuaba,2022-02-01,308
Aiuaba,2022-03-01,297
Aiuruoca,2020-09-01,38
Aiuruoca,2020-10-01,87
Aiuruoca,2020-11-01,116
Aiuruoca,2020-12-01,124
Aiuruoca,2021-01-01,126
Aiuruoca,2021-02-01,140
Aiuruoca,2021-03-01,155
Aiuruoca,2021-04-01,160
Aiuruoca,2021-05-01,186
Aiuruoca,2021-06-01,204
Aiuruoca,2021-07-01,217
Aiuruoca,2021-08-01,217
Aiuruoca,2021-09-01,277
Aiuruoca,2021-10-01,310
Aiuruoca,2021-11-01,300
Aiuruoca,2021-12-01,310
Aiuruoca,2022-01-01,310
Aiuruoca,2022-02-01,280
Aiuruoca,2022-03-01,270
Ajuricaba,2020-09-01,2
Ajuricaba,2020-10-01,31
Ajuricaba,2020-11-01,49
Ajuricaba,2020-12-01,68
Ajuricaba,2021-01-01,124
Ajuricaba,2021-02-01,117
Ajuricaba,2021-03-01,366
Ajuricaba,2021-04-01,646
Ajuricaba,2021-05-01,712
Ajuricaba,2021-06-01,759
Ajuricaba,2021-07-01,897
Ajuricaba,2021-08-01,905
Ajuricaba,2021-09-01,900
Ajuricaba,2021-10-01,936
Ajuricaba,2021-11-01,949
Ajuricaba,2021-12-01,992
Ajuricaba,2022-01-01,1010
Ajuricaba,2022-02-01,936
Ajuricaba,2022-03-01,967
Alagoa,2021-01-01,2
Alagoa,2021-03-01,28
Alagoa,2021-04-01,100
Alagoa,2021-05-01,138
Alagoa,2021-06-01,180
Alagoa,2021-07-01,186
Alagoa,2021-08-01,186
Alagoa,2021-09-01,208
Alagoa,2021-10-01,217
Alagoa,2021-11-01,210
Alagoa,2021-12-01,217
Alagoa,2022-01-01,217
Alagoa,2022-02-01,196
Alagoa,2022-03-01,189
Alagoa Grande,2020-05-01,13
Alagoa Grande,2020-06-01,120
Alagoa Grande,2020-07-01,377
Alagoa Grande,2020-08-01,611
Alagoa Grande,2020-09-01,795
Alagoa Grande,2020-10-01,872
Alagoa Grande,2020-11-01,870
Alagoa Grande,2020-12-01,899
Alagoa Grande,2021-01-01,924
Alagoa Grande,2021-02-01,889
Alagoa Grande,2021-03-01,1210
Alagoa Grande,2021-04-01,1378
Alagoa Grande,2021-05-01,1688
Alagoa Grande,2021-06-01,2003
Alagoa Grande,2021-07-01,2172
Alagoa Grande,2021-08-01,2218
Alagoa Grande,2021-09-01,2160
Alagoa Grande,2021-10-01,2232
Alagoa Grande,2021-11-01,2160
Alagoa Grande,2021-12-01,2232
Alagoa Grande,2022-01-01,2232
Alagoa Grande,2022-02-01,2016
Alagoa Grande,2022-03-01,1944
Alagoa Nova,2020-05-01,15
Alagoa Nova,2020-06-01,61
Alagoa Nova,2020-07-01,182
Alagoa Nova,2020-08-01,226
Alagoa Nova,2020-09-01,270
Alagoa Nova,2020-10-01,279
Alagoa Nova,2020-11-01,297
Alagoa Nova,2020-12-01,310
Alagoa Nova,2021-01-01,320
Alagoa Nova,2021-02-01,318
Alagoa Nova,2021-03-01,400
Alagoa Nova,2021-04-01,390
Alagoa Nova,2021-05-01,491
Alagoa Nova,2021-06-01,527
Alagoa Nova,2021-07-01,606
Alagoa Nova,2021-08-01,715
Alagoa Nova,2021-09-01,750
Alagoa Nova,2021-10-01,775
Alagoa Nova,2021-11-01,750
Alagoa Nova,2021-12-01,775
Alagoa Nova,2022-01-01,775
Alagoa Nova,2022-02-01,700
Alagoa Nova,2022-03-01,675
Alagoinha,2020-06-01,43
Alagoinha,2020-07-01,163
Alagoinha,2020-08-01,335
Alagoinha,2020-09-01,528
Alagoinha,2020-10-01,612
Alagoinha,2020-11-01,642
Alagoinha,2020-12-01,730
Alagoinha,2021-01-01,856
Alagoinha,2021-02-01,795
Alagoinha,2021-03-01,901
Alagoinha,2021-04-01,1024
Alagoinha,2021-05-01,1295
Alagoinha,2021-06-01,1442
Alagoinha,2021-07-01,1519
Alagoinha,2021-08-01,1594
Alagoinha,2021-09-01,1590
Alagoinha,2021-10-01,1643
Alagoinha,2021-11-01,1590
Alagoinha,2021-12-01,1643
Alagoinha,2022-01-01,1643
Alagoinha,2022-02-01,1484
Alagoinha,2022-03-01,1431
Alagoinha do Piauí,2020-07-01,6
Alagoinha do Piauí,2020-08-01,31
Alagoinha do Piauí,2020-09-01,30
Alagoinha do Piauí,2020-10-01,55
Alagoinha do Piauí,2020-11-01,113
Alagoinha do Piauí,2020-12-01,155
Alagoinha do Piauí,2021-01-01,173
Alagoinha do Piauí,2021-02-01,241
Alagoinha do Piauí,2021-03-01,279
Alagoinha do Piauí,2021-04-01,270
Alagoinha do Piauí,2021-05-01,300
Alagoinha do Piauí,2021-06-01,303
Alagoinha do Piauí,2021-07-01,310
Alagoinha do Piauí,2021-08-01,310
Alagoinha do Piauí,2021-09-01,300
Alagoinha do Piauí,2021-10-01,329
Alagoinha do Piauí,2021-11-01,367
Alagoinha do Piauí,2021-12-01,403
Alagoinha do Piauí,2022-01-01,403
Alagoinha do Piauí,2022-02-01,364
Alagoinha do Piauí,2022-03-01,351
Alagoinhas,2020-05-01,22
Alagoinhas,2020-06-01,107
Alagoinhas,2020-07-01,625
Alagoinhas,2020-08-01,1093
Alagoinhas,2020-09-01,1886
Alagoinhas,2020-10-01,2358
Alagoinhas,2020-11-01,2579
Alagoinhas,2020-12-01,2944
Alagoinhas,2021-01-01,3153
Alagoinhas,2021-02-01,3331
Alagoinhas,2021-03-01,4970
Alagoinhas,2021-04-01,5897
Alagoinhas,2021-05-01,6779
Alagoinhas,2021-06-01,7461
Alagoinhas,2021-07-01,9184
Alagoinhas,2021-08-01,9757
Alagoinhas,2021-09-01,9660
Alagoinhas,2021-10-01,9997
Alagoinhas,2021-11-01,9741
Alagoinhas,2021-12-01,10075
Alagoinhas,2022-01-01,10075
Alagoinhas,2022-02-01,9100
Alagoinhas,2022-03-01,8775
Alambari,2020-08-01,5
Alambari,2020-09-01,30
Alambari,2020-10-01,69
Alambari,2020-11-01,103
Alambari,2020-12-01,124
Alambari,2021-01-01,136
Alambari,2021-02-01,159
Alambari,2021-03-01,237
Alambari,2021-04-01,270
Alambari,2021-05-01,283
Alambari,2021-06-01,300
Alambari,2021-07-01,328
Alambari,2021-08-01,346
Alambari,2021-09-01,360
Alambari,2021-10-01,372
Alambari,2021-11-01,360
Alambari,2021-12-01,372
Alambari,2022-01-01,372
Alambari,2022-02-01,336
Alambari,2022-03-01,324
Albertina,2020-08-01,8
Albertina,2020-09-01,30
Albertina,2020-10-01,82
Albertina,2020-11-01,124
Albertina,2020-12-01,155
Albertina,2021-01-01,155
Albertina,2021-02-01,140
Albertina,2021-03-01,177
Albertina,2021-04-01,180
Albertina,2021-05-01,206
Albertina,2021-06-01,239
Albertina,2021-07-01,279
Albertina,2021-08-01,279
Albertina,2021-09-01,270
Albertina,2021-10-01,279
Albertina,2021-11-01,270
Albertina,2021-12-01,279
Albertina,2022-01-01,279
Albertina,2022-02-01,252
Albertina,2022-03-01,243
Alcantil,2021-01-01,20
Alcantil,2021-02-01,36
Alcantil,2021-03-01,89
Alcantil,2021-04-01,180
Alcantil,2021-05-01,186
Alcantil,2021-06-01,180
Alcantil,2021-07-01,187
Alcantil,2021-08-01,217
Alcantil,2021-09-01,210
Alcantil,2021-10-01,217
Alcantil,2021-11-01,210
Alcantil,2021-12-01,217
Alcantil,2022-01-01,217
Alcantil,2022-02-01,196
Alcantil,2022-03-01,189
Alcinópolis,2020-07-01,40
Alcinópolis,2020-08-01,62
Alcinópolis,2020-09-01,60
Alcinópolis,2020-10-01,62
Alcinópolis,2020-11-01,60
Alcinópolis,2020-12-01,62
Alcinópolis,2021-01-01,62
Alcinópolis,2021-02-01,56
Alcinópolis,2021-03-01,77
Alcinópolis,2021-04-01,165
Alcinópolis,2021-05-01,187
Alcinópolis,2021-06-01,231
Alcinópolis,2021-07-01,278
Alcinópolis,2021-08-01,279
Alcinópolis,2021-09-01,270
Alcinópolis,2021-10-01,279
Alcinópolis,2021-11-01,270
Alcinópolis,2021-12-01,279
Alcinópolis,2022-01-01,279
Alcinópolis,2022-02-01,252
Alcinópolis,2022-03-01,243
Alcobaça,2020-06-01,4
Alcobaça,2020-07-01,47
Alcobaça,2020-08-01,116
Alcobaça,2020-09-01,166
Alcobaça,2020-10-01,246
Alcobaça,2020-11-01,342
Alcobaça,2020-12-01,438
Alcobaça,2021-01-01,480
Alcobaça,2021-02-01,448
Alcobaça,2021-03-01,496
Alcobaça,2021-04-01,531
Alcobaça,2021-05-01,678
Alcobaça,2021-06-01,840
Alcobaça,2021-07-01,913
Alcobaça,2021-08-01,930
Alcobaça,2021-09-01,900
Alcobaça,2021-10-01,930
Alcobaça,2021-11-01,900
Alcobaça,2021-12-01,930
Alcobaça,2022-01-01,930
Alcobaça,2022-02-01,840
Alcobaça,2022-03-01,810
Alcântara,2020-06-01,107
Alcântara,2020-07-01,160
Alcântara,2020-08-01,191
Alcântara,2020-09-01,210
Alcântara,2020-10-01,244
Alcântara,2020-11-01,240
Alcântara,2020-12-01,248
Alcântara,2021-01-01,248
Alcântara,2021-02-01,224
Alcântara,2021-03-01,270
Alcântara,2021-04-01,357
Alcântara,2021-05-01,444
Alcântara,2021-06-01,490
Alcântara,2021-07-01,548
Alcântara,2021-08-01,569
Alcântara,2021-09-01,570
Alcântara,2021-10-01,589
Alcântara,2021-11-01,570
Alcântara,2021-12-01,589
Alcântara,2022-01-01,589
Alcântara,2022-02-01,532
Alcântara,2022-03-01,513
Alcântaras,2020-04-01,1
Alcântaras,2020-05-01,31
Alcântaras,2020-06-01,56
Alcântaras,2020-07-01,88
Alcântaras,2020-08-01,93
Alcântaras,2020-09-01,111
Alcântaras,2020-10-01,124
Alcântaras,2020-11-01,120
Alcântaras,2020-12-01,124
Alcântaras,2021-01-01,124
Alcântaras,2021-02-01,130
Alcântaras,2021-03-01,161
Alcântaras,2021-04-01,355
Alcântaras,2021-05-01,521
Alcântaras,2021-06-01,611
Alcântaras,2021-07-01,682
Alcântaras,2021-08-01,682
Alcântaras,2021-09-01,660
Alcântaras,2021-10-01,682
Alcântaras,2021-11-01,660
Alcântaras,2021-12-01,682
Alcântaras,2022-01-01,682
Alcântaras,2022-02-01,616
Alcântaras,2022-03-01,594
Aldeias Altas,2020-08-01,73
Aldeias Altas,2020-09-01,120
Aldeias Altas,2020-10-01,153
Aldeias Altas,2020-11-01,255
Aldeias Altas,2020-12-01,340
Aldeias Altas,2021-01-01,341
Aldeias Altas,2021-02-01,308
Aldeias Altas,2021-03-01,341
Aldeias Altas,2021-04-01,377
Aldeias Altas,2021-05-01,403
Aldeias Altas,2021-06-01,403
Aldeias Altas,2021-07-01,434
Aldeias Altas,2021-08-01,434
Aldeias Altas,2021-09-01,420
Aldeias Altas,2021-10-01,434
Aldeias Altas,2021-11-01,420
Aldeias Altas,2021-12-01,434
Aldeias Altas,2022-01-01,434
Aldeias Altas,2022-02-01,392
Aldeias Altas,2022-03-01,378
Alecrim,2020-10-01,13
Alecrim,2020-11-01,30
Alecrim,2020-12-01,42
Alecrim,2021-01-01,62
Alecrim,2021-02-01,56
Alecrim,2021-03-01,155
Alecrim,2021-04-01,270
Alecrim,2021-05-01,322
Alecrim,2021-06-01,330
Alecrim,2021-07-01,360
Alecrim,2021-08-01,372
Alecrim,2021-09-01,360
Alecrim,2021-10-01,372
Alecrim,2021-11-01,360
Alecrim,2021-12-01,372
Alecrim,2022-01-01,372
Alecrim,2022-02-01,353
Alecrim,2022-03-01,351
Alegre,2020-06-01,82
Alegre,2020-07-01,316
Alegre,2020-08-01,452
Alegre,2020-09-01,495
Alegre,2020-10-01,580
Alegre,2020-11-01,626
Alegre,2020-12-01,676
Alegre,2021-01-01,765
Alegre,2021-02-01,762
Alegre,2021-03-01,998
Alegre,2021-04-01,1164
Alegre,2021-05-01,1440
Alegre,2021-06-01,1488
Alegre,2021-07-01,1723
Alegre,2021-08-01,1978
Alegre,2021-09-01,2084
Alegre,2021-10-01,2140
Alegre,2021-11-01,2070
Alegre,2021-12-01,2139
Alegre,2022-01-01,2139
Alegre,2022-02-01,1932
Alegre,2022-03-01,1863
Alegrete,2020-06-01,61
Alegrete,2020-07-01,222
Alegrete,2020-08-01,365
Alegrete,2020-09-01,441
Alegrete,2020-10-01,506
Alegrete,2020-11-01,592
Alegrete,2020-12-01,920
Alegrete,2021-01-01,1359
Alegrete,2021-02-01,1627
Alegrete,2021-03-01,3207
Alegrete,2021-04-01,5513
Alegrete,2021-05-01,6791
Alegrete,2021-06-01,7701
Alegrete,2021-07-01,8721
Alegrete,2021-08-01,9029
Alegrete,2021-09-01,8760
Alegrete,2021-10-01,9086
Alegrete,2021-11-01,8869
Alegrete,2021-12-01,9229
Alegrete,2022-01-01,9344
Alegrete,2022-02-01,8816
Alegrete,2022-03-01,8707
Alegrete do Piauí,2020-10-01,14
Alegrete do Piauí,2020-11-01,61
Alegrete do Piauí,2020-12-01,93
Alegrete do Piauí,2021-01-01,105
Alegrete do Piauí,2021-02-01,112
Alegrete do Piauí,2021-03-01,124
Alegrete do Piauí,2021-04-01,139
Alegrete do Piauí,2021-05-01,155
Alegrete do Piauí,2021-06-01,175
Alegrete do Piauí,2021-07-01,186
Alegrete do Piauí,2021-08-01,186
Alegrete do Piauí,2021-09-01,200
Alegrete do Piauí,2021-10-01,217
Alegrete do Piauí,2021-11-01,217
Alegrete do Piauí,2021-12-01,279
Alegrete do Piauí,2022-01-01,279
Alegrete do Piauí,2022-02-01,252
Alegrete do Piauí,2022-03-01,243
Alegria,2020-12-01,10
Alegria,2021-01-01,31
Alegria,2021-02-01,28
Alegria,2021-03-01,31
Alegria,2021-04-01,44
Alegria,2021-05-01,62
Alegria,2021-06-01,69
Alegria,2021-07-01,103
Alegria,2021-08-01,124
Alegria,2021-09-01,120
Alegria,2021-10-01,124
Alegria,2021-11-01,120
Alegria,2021-12-01,124
Alegria,2022-01-01,124
Alegria,2022-02-01,139
Alegria,2022-03-01,135
Alenquer,2020-05-01,7
Alenquer,2020-06-01,379
Alenquer,2020-07-01,697
Alenquer,2020-08-01,848
Alenquer,2020-09-01,900
Alenquer,2020-10-01,930
Alenquer,2020-11-01,900
Alenquer,2020-12-01,930
Alenquer,2021-01-01,930
Alenquer,2021-02-01,911
Alenquer,2021-03-01,1683
Alenquer,2021-04-01,2371
Alenquer,2021-05-01,3407
Alenquer,2021-06-01,3776
Alenquer,2021-07-01,4299
Alenquer,2021-08-01,4371
Alenquer,2021-09-01,4288
Alenquer,2021-10-01,4434
Alenquer,2021-11-01,4328
Alenquer,2021-12-01,4544
Alenquer,2022-01-01,4588
Alenquer,2022-02-01,4156
Alenquer,2022-03-01,4236
Alexandria,2020-04-01,8
Alexandria,2020-05-01,30
Alexandria,2020-06-01,33
Alexandria,2020-07-01,79
Alexandria,2020-08-01,124
Alexandria,2020-09-01,120
Alexandria,2020-10-01,124
Alexandria,2020-11-01,139
Alexandria,2020-12-01,180
Alexandria,2021-01-01,259
Alexandria,2021-02-01,252
Alexandria,2021-03-01,290
Alexandria,2021-04-01,359
Alexandria,2021-05-01,474
Alexandria,2021-06-01,660
Alexandria,2021-07-01,865
Alexandria,2021-08-01,947
Alexandria,2021-09-01,960
Alexandria,2021-10-01,992
Alexandria,2021-11-01,960
Alexandria,2021-12-01,992
Alexandria,2022-01-01,992
Alexandria,2022-02-01,896
Alexandria,2022-03-01,882
Alexânia,2020-06-01,2
Alexânia,2020-07-01,141
Alexânia,2020-08-01,288
Alexânia,2020-09-01,367
Alexânia,2020-10-01,515
Alexânia,2020-11-01,603
Alexânia,2020-12-01,703
Alexânia,2021-01-01,782
Alexânia,2021-02-01,756
Alexânia,2021-03-01,895
Alexânia,2021-04-01,1574
Alexânia,2021-05-01,2152
Alexânia,2021-06-01,2235
Alexânia,2021-07-01,2490
Alexânia,2021-08-01,2590
Alexânia,2021-09-01,2622
Alexânia,2021-10-01,2898
Alexânia,2021-11-01,3017
Alexânia,2021-12-01,3162
Alexânia,2022-01-01,3162
Alexânia,2022-02-01,2856
Alexânia,2022-03-01,2754
Alfenas,2020-07-01,163
Alfenas,2020-08-01,699
Alfenas,2020-09-01,840
Alfenas,2020-10-01,1297
Alfenas,2020-11-01,1704
Alfenas,2020-12-01,1940
Alfenas,2021-01-01,2131
Alfenas,2021-02-01,2439
Alfenas,2021-03-01,3106
Alfenas,2021-04-01,3682
Alfenas,2021-05-01,4553
Alfenas,2021-06-01,4684
Alfenas,2021-07-01,4929
Alfenas,2021-08-01,4929
Alfenas,2021-09-01,6028
Alfenas,2021-10-01,6355
Alfenas,2021-11-01,6150
Alfenas,2021-12-01,6355
Alfenas,2022-01-01,6355
Alfenas,2022-02-01,5740
Alfenas,2022-03-01,5535
Alfredo Chaves,2020-05-01,39
Alfredo Chaves,2020-06-01,79
Alfredo Chaves,2020-07-01,110
Alfredo Chaves,2020-08-01,150
Alfredo Chaves,2020-09-01,201
Alfredo Chaves,2020-10-01,217
Alfredo Chaves,2020-11-01,212
Alfredo Chaves,2020-12-01,340
Alfredo Chaves,2021-01-01,546
Alfredo Chaves,2021-02-01,598
Alfredo Chaves,2021-03-01,720
Alfredo Chaves,2021-04-01,760
Alfredo Chaves,2021-05-01,933
Alfredo Chaves,2021-06-01,1030
Alfredo Chaves,2021-07-01,1085
Alfredo Chaves,2021-08-01,1101
Alfredo Chaves,2021-09-01,1109
Alfredo Chaves,2021-10-01,1237
Alfredo Chaves,2021-11-01,1200
Alfredo Chaves,2021-12-01,1240
Alfredo Chaves,2022-01-01,1240
Alfredo Chaves,2022-02-01,1120
Alfredo Chaves,2022-03-01,1080
Alfredo Marcondes,2020-05-01,10
Alfredo Marcondes,2020-06-01,55
Alfredo Marcondes,2020-07-01,33
Alfredo Marcondes,2020-08-01,49
Alfredo Marcondes,2020-09-01,60
Alfredo Marcondes,2020-10-01,77
Alfredo Marcondes,2020-11-01,90
Alfredo Marcondes,2020-12-01,93
Alfredo Marcondes,2021-01-01,111
Alfredo Marcondes,2021-02-01,112
Alfredo Marcondes,2021-03-01,147
Alfredo Marcondes,2021-04-01,228
Alfredo Marcondes,2021-05-01,278
Alfredo Marcondes,2021-06-01,293
Alfredo Marcondes,2021-07-01,354
Alfredo Marcondes,2021-08-01,392
Alfredo Marcondes,2021-09-01,393
Alfredo Marcondes,2021-10-01,445
Alfredo Marcondes,2021-11-01,450
Alfredo Marcondes,2021-12-01,465
Alfredo Marcondes,2022-01-01,465
Alfredo Marcondes,2022-02-01,420
Alfredo Marcondes,2022-03-01,405
Alfredo Vasconcelos,2020-05-01,18
Alfredo Vasconcelos,2020-06-01,30
Alfredo Vasconcelos,2020-07-01,31
Alfredo Vasconcelos,2020-08-01,31
Alfredo Vasconcelos,2020-09-01,30
Alfredo Vasconcelos,2020-10-01,31
Alfredo Vasconcelos,2020-11-01,30
Alfredo Vasconcelos,2020-12-01,38
Alfredo Vasconcelos,2021-01-01,89
Alfredo Vasconcelos,2021-02-01,128
Alfredo Vasconcelos,2021-03-01,155
Alfredo Vasconcelos,2021-04-01,175
Alfredo Vasconcelos,2021-05-01,325
Alfredo Vasconcelos,2021-06-01,360
Alfredo Vasconcelos,2021-07-01,372
Alfredo Vasconcelos,2021-08-01,372
Alfredo Vasconcelos,2021-09-01,414
Alfredo Vasconcelos,2021-10-01,465
Alfredo Vasconcelos,2021-11-01,450
Alfredo Vasconcelos,2021-12-01,465
Alfredo Vasconcelos,2022-01-01,465
Alfredo Vasconcelos,2022-02-01,420
Alfredo Vasconcelos,2022-03-01,405
Alfredo Wagner,2020-08-01,4
Alfredo Wagner,2020-09-01,30
Alfredo Wagner,2020-10-01,31
Alfredo Wagner,2020-11-01,30
Alfredo Wagner,2020-12-01,31
Alfredo Wagner,2021-01-01,31
Alfredo Wagner,2021-02-01,28
Alfredo Wagner,2021-03-01,80
Alfredo Wagner,2021-04-01,167
Alfredo Wagner,2021-05-01,217
Alfredo Wagner,2021-06-01,210
Alfredo Wagner,2021-07-01,210
Alfredo Wagner,2021-08-01,205
Alfredo Wagner,2021-09-01,208
Alfredo Wagner,2021-10-01,220
Alfredo Wagner,2021-11-01,240
Alfredo Wagner,2021-12-01,248
Alfredo Wagner,2022-01-01,261
Alfredo Wagner,2022-02-01,280
Alfredo Wagner,2022-03-01,270
Algodão de Jandaíra,2021-05-01,12
Algodão de Jandaíra,2021-06-01,6
